,query,title,company,location,link
0,Trading Engineer,Senior C++ Software Engineer - Quantitative Trading Platform Technology,Schonfeld,"Miami, FL",https://www.linkedin.com/jobs/view/senior-c%2B%2B-software-engineer-quantitative-trading-platform-technology-at-schonfeld-3297477183?refId=wnUMXKdps2qnJYDclOxVAQ%3D%3D&trackingId=jTeX43tcqfAfJjfPtTGEnw%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card
1,Trading Engineer,Software Engineer in Testing - Algo Trading,Millennium,"Miami, FL",https://www.linkedin.com/jobs/view/software-engineer-in-testing-algo-trading-at-millennium-3404633777?refId=wnUMXKdps2qnJYDclOxVAQ%3D%3D&trackingId=0oyaIuCcEvu7uXZTiwmT%2BQ%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card
2,Trading Engineer,Senior Trading Software Engineer,"Voloridge Investment Management, LLC","Jupiter, FL",https://www.linkedin.com/jobs/view/senior-trading-software-engineer-at-voloridge-investment-management-llc-3361547797?refId=sAAIa8W%2B3z65fOIueW8wLQ%3D%3D&trackingId=DXks%2B0YSOzzmMxNiizQT1g%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card
